exporter_iso3,importer_iso3,year,lsbci,ln_lsbci
KHM,TLS,2012,0.1484,-1.907843948248857
KHM,TLS,2013,0.1738,-1.7498500661508454
KHM,TLS,2014,0.1739,-1.7492748576218997
KHM,TLS,2015,0.1738,-1.7498500661508454
KHM,TLS,2016,0.1538,-1.8721022219105936
KHM,TLS,2017,0.1534,-1.874706390048981
KHM,TLS,2018,0.1524,-1.8812466357295912
KHM,TLS,2019,0.1524,-1.8812466357295912
KHM,TLS,2020,0.1529,-1.8779711660471203
KHM,TLS,2021,0.1568,-1.8527841710658297
KHM,TLS,2022,0.1542,-1.869504817852908
KHM,TLS,2023,0.1546,-1.8669141428288156
KHM,TLS,2024,0.159,-1.8388510767619055
KHM,TLS,2025,0.1594,-1.8363385126260225
KHM,TWN,2010,0.2594,-1.3493840070997936
KHM,TWN,2011,0.273,-1.2982834837971773
KHM,TWN,2012,0.2717,-1.303056762549835
KHM,TWN,2013,0.2727,-1.2993829891305941
KHM,TWN,2014,0.2769,-1.284098848805221
KHM,TWN,2015,0.2911,-1.2340884282305595
KHM,TWN,2016,0.3004,-1.2026403590921573
KHM,TWN,2017,0.2981,-1.2103262782981115
KHM,TWN,2018,0.2888,-1.2420208719634658
KHM,TWN,2019,0.2947,-1.221797389238488
KHM,TWN,2020,0.2955,-1.2190864421359842
KHM,TWN,2021,0.3018,-1.1979907326483885
KHM,TWN,2022,0.2938,-1.2248560152423602
KHM,TWN,2023,0.2955,-1.2190864421359842
KHM,TWN,2024,0.3048,-1.1880994551696458
KHM,TWN,2025,0.306,-1.1841701770297564
KHM,USA,2010,0.2015,-1.6019658975953994
KHM,USA,2011,0.2175,-1.5255564284533982
KHM,USA,2012,0.2137,-1.5431821166570352
KHM,USA,2013,0.2172,-1.5269366909223567
KHM,USA,2014,0.2253,-1.4903224315439383
KHM,USA,2015,0.2385,-1.4333859686537411
KHM,USA,2016,0.2467,-1.399582255446826
KHM,USA,2017,0.2453,-1.4052733277176934
KHM,USA,2018,0.2342,-1.4515798278185201
KHM,USA,2019,0.2414,-1.421299970318706
KHM,USA,2020,0.2398,-1.4279500363887232
KHM,USA,2021,0.2454,-1.404865746705326
KHM,USA,2022,0.239,-1.4312917270506265
KHM,USA,2023,0.2414,-1.421299970318706
KHM,USA,2024,0.2498,-1.3870946812906597
KHM,USA,2025,0.2519,-1.3787230956235725
KHM,VNM,2010,0.2467,-1.399582255446826
KHM,VNM,2011,0.2627,-1.336742582290643
KHM,VNM,2012,0.257,-1.3586791940869172
KHM,VNM,2013,0.2611,-1.342851803277054
KHM,VNM,2014,0.2628,-1.3363619923716816
KHM,VNM,2015,0.2782,-1.2794149994927946
KHM,VNM,2016,0.2924,-1.2296325511065136
KHM,VNM,2017,0.2873,-1.247228312996893
KHM,VNM,2018,0.2787,-1.2776193444942345
KHM,VNM,2019,0.2845,-1.2570220254157516
KHM,VNM,2020,0.2816,-1.2672676546982498
KHM,VNM,2021,0.2879,-1.2451420813640068
KHM,VNM,2022,0.2826,-1.2637228087317098
KHM,VNM,2023,0.2875,-1.246532418744732
KHM,VNM,2024,0.2978,-1.2113331587322285
KHM,VNM,2025,0.3044,-1.1894126529946063
MMR,ARE,2010,0.1796,-1.7170231231140378
MMR,ARE,2011,0.173,-1.7544636844843582
MMR,ARE,2012,0.1968,-1.625567294363984
MMR,ARE,2013,0.21,-1.5606477482646683
MMR,ARE,2014,0.2075,-1.5726239393113841
MMR,ARE,2015,0.2279,-1.4788483427304986
MMR,ARE,2016,0.2453,-1.4052733277176934
MMR,ARE,2017,0.24,-1.4271163556401458
MMR,ARE,2018,0.2454,-1.404865746705326
MMR,ARE,2019,0.2183,-1.5218850154262389
MMR,ARE,2020,0.2339,-1.4528616053920038
MMR,ARE,2021,0.2324,-1.4592952540043809
MMR,ARE,2022,0.2172,-1.5269366909223567
MMR,ARE,2023,0.2266,-1.4845689303882312
MMR,ARE,2024,0.2397,-1.4283671375417983
MMR,ARE,2025,0.235,-1.448169764837978
MMR,AUS,2010,0.1759,-1.7378396272386245
MMR,AUS,2011,0.1696,-1.7743125556243344
MMR,AUS,2012,0.1901,-1.6602050294877537
MMR,AUS,2013,0.2052,-1.5837701656855225
MMR,AUS,2014,0.2039,-1.5901256014017275
MMR,AUS,2015,0.2226,-1.5023788401406926
MMR,AUS,2016,0.2365,-1.4418070710501494
MMR,AUS,2017,0.2344,-1.4507262212792795
MMR,AUS,2018,0.2387,-1.4325477456373528
MMR,AUS,2019,0.2139,-1.542246662893777
MMR,AUS,2020,0.2241,-1.4956628981752558
MMR,AUS,2021,0.2271,-1.4823648298706242
MMR,AUS,2022,0.211,-1.5558971455060706
MMR,AUS,2023,0.2241,-1.4956628981752558
MMR,AUS,2024,0.2312,-1.4644721421839146
MMR,AUS,2025,0.2225,-1.502828177375842
MMR,BRN,2010,0.1602,-1.8313322443478781
MMR,BRN,2011,0.155,-1.8643301620628905
MMR,BRN,2012,0.1641,-1.8072792808860918
MMR,BRN,2013,0.167,-1.7897614665653818
MMR,BRN,2014,0.167,-1.7897614665653818
MMR,BRN,2015,0.1815,-1.7064996252772315
MMR,BRN,2016,0.1826,-1.7004573108212688
MMR,BRN,2017,0.1833,-1.6966311241364778
MMR,BRN,2018,0.176,-1.7372712839439852
MMR,BRN,2019,0.1806,-1.711470637999252
MMR,BRN,2020,0.2583,-1.3536335788803424
MMR,BRN,2021,0.2493,-1.3890982884526248
MMR,BRN,2022,0.2557,-1.3637503966849962
MMR,BRN,2023,0.255,-1.3664917338237108
MMR,BRN,2024,0.2619,-1.3397925274684708
MMR,BRN,2025,0.1815,-1.7064996252772315
MMR,CAN,2010,0.1757,-1.7389772837890856
MMR,CAN,2011,0.1708,-1.7672619976276676
MMR,CAN,2012,0.1916,-1.652345413445377
MMR,CAN,2013,0.2072,-1.5740707685968092
MMR,CAN,2014,0.2056,-1.5818227454011269
MMR,CAN,2015,0.2257,-1.488548595158647
MMR,CAN,2016,0.2397,-1.4283671375417983
MMR,CAN,2017,0.2362,-1.443076375218875
MMR,CAN,2018,0.2436,-1.412227743146395
MMR,CAN,2019,0.2169,-1.5283188611493084
MMR,CAN,2020,0.2311,-1.464904761701802
MMR,CAN,2021,0.2261,-1.4867778996982128
MMR,CAN,2022,0.2114,-1.5540032055459998
MMR,CAN,2023,0.2222,-1.5041774017766074
MMR,CAN,2024,0.2308,-1.4662037443481926
MMR,CAN,2025,0.2248,-1.4925441609626011
MMR,CHN,2010,0.1838,-1.6939070690605504
MMR,CHN,2011,0.1786,-1.7226066105397384
MMR,CHN,2012,0.2021,-1.5989926545725617
MMR,CHN,2013,0.2155,-1.5347943694383346
MMR,CHN,2014,0.2159,-1.5329399414613754
MMR,CHN,2015,0.3071,-1.1805818515353603
MMR,CHN,2016,0.3228,-1.1307223425863433
MMR,CHN,2017,0.3216,-1.1344467416773258
MMR,CHN,2018,0.3263,-1.1199380753828623
MMR,CHN,2019,0.298,-1.2106617924767327
MMR,CHN,2020,0.317,-1.1488535051048565
MMR,CHN,2021,0.3164,-1.150748043088638
MMR,CHN,2022,0.2991,-1.2069773133462347
MMR,CHN,2023,0.3133,-1.160594081023991
MMR,CHN,2024,0.3239,-1.1273204528048533
MMR,CHN,2025,0.3135,-1.1599559189091617
MMR,DEU,2010,0.1839,-1.6933631473718616
MMR,DEU,2011,0.1769,-1.7321706778163974
MMR,DEU,2012,0.2013,-1.6029589463363911
MMR,DEU,2013,0.2148,-1.5380479163474274
MMR,DEU,2014,0.2131,-1.5459937398775656
MMR,DEU,2015,0.2372,-1.4388516118585666
MMR,DEU,2016,0.2543,-1.369240606554063
MMR,DEU,2017,0.2526,-1.3759480690657464
MMR,DEU,2018,0.2584,-1.35324650707369
MMR,DEU,2019,0.2262,-1.4863357153001169
MMR,DEU,2020,0.24,-1.4271163556401458
MMR,DEU,2021,0.2368,-1.4405393759722864
MMR,DEU,2022,0.2223,-1.5037274580119862
MMR,DEU,2023,0.231,-1.4653375684603434
MMR,DEU,2024,0.2417,-1.4200579912726998
MMR,DEU,2025,0.2335,-1.454573201873185
MMR,FRA,2010,0.185,-1.6873994539038122
MMR,FRA,2011,0.1789,-1.7209282884674635
MMR,FRA,2012,0.2016,-1.6014697427849236
MMR,FRA,2013,0.2174,-1.5260163042950279
MMR,FRA,2014,0.2152,-1.5361874506945077
MMR,FRA,2015,0.2423,-1.417578651159657
MMR,FRA,2016,0.254,-1.3704210119636004
MMR,FRA,2017,0.2508,-1.3830994702233714
MMR,FRA,2018,0.2562,-1.3617968895195032
MMR,FRA,2019,0.2264,-1.4854519326531093
MMR,FRA,2020,0.2414,-1.421299970318706
MMR,FRA,2021,0.238,-1.4354846053106625
MMR,FRA,2022,0.223,-1.5005835075220182
MMR,FRA,2023,0.2322,-1.460156209718346
MMR,FRA,2024,0.2445,-1.4085399700672103
MMR,FRA,2025,0.2376,-1.4371666914936472
MMR,GBR,2010,0.1871,-1.6761120457020933
MMR,GBR,2011,0.1802,-1.7136879338078994
MMR,GBR,2012,0.2024,-1.5975093415688266
MMR,GBR,2013,0.2174,-1.5260163042950279
MMR,GBR,2014,0.2154,-1.5352585142598487
MMR,GBR,2015,0.2418,-1.4196443408014447
MMR,GBR,2016,0.2567,-1.3598471911050425
MMR,GBR,2017,0.2533,-1.3731807219745074
MMR,GBR,2018,0.2603,-1.3459204669816174
MMR,GBR,2019,0.2307,-1.4666371138024292
MMR,GBR,2020,0.2466,-1.3999876882518931
MMR,GBR,2021,0.2443,-1.4093583007184423
MMR,GBR,2022,0.2284,-1.4766568012002819
MMR,GBR,2023,0.2394,-1.4296194858582643
MMR,GBR,2024,0.2478,-1.395133309787095
MMR,GBR,2025,0.2418,-1.4196443408014447
MMR,HKG,2010,0.1833,-1.6966311241364778
MMR,HKG,2011,0.1773,-1.7299120659019749
MMR,HKG,2012,0.2006,-1.606442403454302
MMR,HKG,2013,0.214,-1.5417792639602856
MMR,HKG,2014,0.2122,-1.5502260528022542
MMR,HKG,2015,0.3036,-1.1920442334606622
MMR,HKG,2016,0.3146,-1.1564532883579597
MMR,HKG,2017,0.3114,-1.1666770195822391
MMR,HKG,2018,0.3166,-1.1501161315352253
MMR,HKG,2019,0.2856,-1.2531630485167076
MMR,HKG,2020,0.3062,-1.1835167957585535
MMR,HKG,2021,0.3051,-1.1871156872595132
MMR,HKG,2022,0.2887,-1.2423671923132475
MMR,HKG,2023,0.2376,-1.4371666914936472
MMR,HKG,2024,0.312,-1.1647520911726548
MMR,HKG,2025,0.2357,-1.4451954690400517
MMR,IDN,2010,0.1747,-1.7446850618421261
MMR,IDN,2011,0.1679,-1.7843867148986419
MMR,IDN,2012,0.2504,-1.3846956397561936
MMR,IDN,2013,0.1967,-1.6260755535871236
MMR,IDN,2014,0.1957,-1.6311724045801064
MMR,IDN,2015,0.2128,-1.5474025215146479
MMR,IDN,2016,0.2213,-1.5082360319251331
MMR,IDN,2017,0.2846,-1.256670593326385
MMR,IDN,2018,0.2971,-1.2136864965135752
MMR,IDN,2019,0.2711,-1.3052675224775172
MMR,IDN,2020,0.2848,-1.2559680994443163
MMR,IDN,2021,0.2779,-1.2804939422336792
MMR,IDN,2022,0.2015,-1.6019658975953994
MMR,IDN,2023,0.2853,-1.2542140207626828
MMR,IDN,2024,0.2914,-1.2330583852210326
MMR,IDN,2025,0.2858,-1.2524630134863701
MMR,IND,2010,0.244,-1.410587053688935
MMR,IND,2011,0.237,-1.439695137847006
MMR,IND,2012,0.2613,-1.3420861064555702
MMR,IND,2013,0.2736,-1.2960880932337415
MMR,IND,2014,0.2734,-1.296819354692288
MMR,IND,2015,0.2919,-1.231344001122068
MMR,IND,2016,0.309,-1.1744140020843916
MMR,IND,2017,0.3071,-1.1805818515353603
MMR,IND,2018,0.2434,-1.4130490984287103
MMR,IND,2019,0.2169,-1.5283188611493084
MMR,IND,2020,0.2352,-1.4473190629576653
MMR,IND,2021,0.2331,-1.4562877329404256
MMR,IND,2022,0.2198,-1.5150372370126162
MMR,IND,2023,0.2345,-1.450299691095803
MMR,IND,2024,0.2443,-1.4093583007184423
MMR,IND,2025,0.3032,-1.1933626252139204
MMR,ITA,2010,0.1834,-1.6960857191597725
MMR,ITA,2011,0.1765,-1.7344344026087857
MMR,ITA,2012,0.2013,-1.6029589463363911
MMR,ITA,2013,0.2149,-1.5375824753336722
MMR,ITA,2014,0.2127,-1.5478725567759455
MMR,ITA,2015,0.2384,-1.4338053437909424
MMR,ITA,2016,0.2533,-1.3731807219745074
MMR,ITA,2017,0.2523,-1.3771364233351249
MMR,ITA,2018,0.259,-1.3509272172825992
MMR,ITA,2019,0.2288,-1.4749070194764942
MMR,ITA,2020,0.2418,-1.4196443408014447
MMR,ITA,2021,0.233,-1.4567168254164364
MMR,ITA,2022,0.2252,-1.4907663827166018
MMR,ITA,2023,0.2378,-1.4363252947254554
MMR,ITA,2024,0.2443,-1.4093583007184423
MMR,ITA,2025,0.2363,-1.4426530947892748
MMR,JPN,2010,0.1802,-1.7136879338078994
MMR,JPN,2011,0.1734,-1.7521542146356957
MMR,JPN,2012,0.1958,-1.630661548885727
MMR,JPN,2013,0.2106,-1.557794679282262
MMR,JPN,2014,0.2083,-1.5687759307152107
MMR,JPN,2015,0.234,-1.4524341636244356
MMR,JPN,2016,0.3101,-1.1708604528757338
MMR,JPN,2017,0.3087,-1.1753853474740235
MMR,JPN,2018,0.3113,-1.1669982015345746
MMR,JPN,2019,0.2158,-1.5334032261581028
MMR,JPN,2020,0.2343,-1.451152933468387
MMR,JPN,2021,0.2312,-1.4644721421839146
MMR,JPN,2022,0.2118,-1.552112845814831
MMR,JPN,2023,0.2254,-1.4898786773764612
MMR,JPN,2024,0.3073,-1.179930809845698
MMR,JPN,2025,0.2992,-1.2066430328818147
MMR,KHM,2010,0.1589,-1.8394802054394668
MMR,KHM,2011,0.1561,-1.8572584514607506
MMR,KHM,2012,0.1633,-1.8121662790057176
MMR,KHM,2013,0.1622,-1.8189251373008244
MMR,KHM,2014,0.1628,-1.8152328254136971
MMR,KHM,2015,0.2492,-1.389499492068839
MMR,KHM,2016,0.2012,-1.603455840756553
MMR,KHM,2017,0.1994,-1.612442421454399
MMR,KHM,2018,0.1981,-1.6189833252776318
MMR,KHM,2019,0.1933,-1.6435118927678518
MMR,KHM,2020,0.2028,-1.5955350072651089
MMR,KHM,2021,0.2055,-1.5823092450458478
MMR,KHM,2022,0.1928,-1.6461018968056917
MMR,KHM,2023,0.2623,-1.3382663921093092
MMR,KHM,2024,0.2737,-1.2957226629355036
MMR,KHM,2025,0.2675,-1.3186357126460757
MMR,KOR,2010,0.1814,-1.7070507413011007
MMR,KOR,2011,0.177,-1.731605546408308
MMR,KOR,2012,0.2002,-1.608438412101017
MMR,KOR,2013,0.2138,-1.5427142803911922
MMR,KOR,2014,0.2114,-1.5540032055459998
MMR,KOR,2015,0.303,-1.194022473472768
MMR,KOR,2016,0.3175,-1.1472774606493907
MMR,KOR,2017,0.3146,-1.1564532883579597
MMR,KOR,2018,0.3222,-1.132582808239263
MMR,KOR,2019,0.2304,-1.4679383501604009
MMR,KOR,2020,0.3109,-1.168283961917429
MMR,KOR,2021,0.243,-1.4146938356415886
MMR,KOR,2022,0.2264,-1.4854519326531093
MMR,KOR,2023,0.3102,-1.1705380282396987
MMR,KOR,2024,0.3202,-1.1388094784195228
MMR,KOR,2025,0.309,-1.1744140020843916
MMR,MYS,2010,0.2465,-1.4003932854993923
MMR,MYS,2011,0.2403,-1.4258671362397137
MMR,MYS,2012,0.2663,-1.3231317861622505
MMR,MYS,2013,0.2803,-1.2718948208113945
MMR,MYS,2014,0.28,-1.2729656758128873
MMR,MYS,2015,0.3048,-1.1880994551696458
MMR,MYS,2016,0.319,-1.1425641761972924
MMR,MYS,2017,0.3151,-1.1548652302189082
MMR,MYS,2018,0.3215,-1.1347577353044629
MMR,MYS,2019,0.2929,-1.2279240251484493
MMR,MYS,2020,0.3115,-1.1663559407546291
MMR,MYS,2021,0.3102,-1.1705380282396987
MMR,MYS,2022,0.2931,-1.2272414312652902
MMR,MYS,2023,0.307,-1.18090753139494
MMR,MYS,2024,0.3174,-1.1475924708898284
MMR,MYS,2025,0.3058,-1.1848239854871752
MMR,NLD,2010,0.1856,-1.6841614586300369
MMR,NLD,2011,0.1789,-1.7209282884674635
MMR,NLD,2012,0.2002,-1.608438412101017
MMR,NLD,2013,0.2157,-1.5338667255870264
MMR,NLD,2014,0.2133,-1.5450556535048323
MMR,NLD,2015,0.2363,-1.4426530947892748
MMR,NLD,2016,0.2514,-1.38070998282599
MMR,NLD,2017,0.2485,-1.3923124334454537
MMR,NLD,2018,0.259,-1.3509272172825992
MMR,NLD,2019,0.2291,-1.4735966895226873
MMR,NLD,2020,0.2443,-1.4093583007184423
MMR,NLD,2021,0.2425,-1.4167535686045991
MMR,NLD,2022,0.2275,-1.480605040591132
MMR,NLD,2023,0.2404,-1.4254510763210846
MMR,NLD,2024,0.2484,-1.3927149289228133
MMR,NLD,2025,0.2409,-1.4233733693613113
MMR,PHL,2010,0.1679,-1.7843867148986419
MMR,PHL,2011,0.1617,-1.8220125123990758
MMR,PHL,2012,0.1803,-1.7131331487728656
MMR,PHL,2013,0.197,-1.6245515502441485
MMR,PHL,2014,0.1974,-1.6225231519827559
MMR,PHL,2015,0.2129,-1.5469327070827033
MMR,PHL,2016,0.2264,-1.4854519326531093
MMR,PHL,2017,0.2261,-1.4867778996982128
MMR,PHL,2018,0.2311,-1.464904761701802
MMR,PHL,2019,0.2063,-1.5784238589049309
MMR,PHL,2020,0.28,-1.2729656758128873
MMR,PHL,2021,0.2756,-1.2888047398426334
MMR,PHL,2022,0.2643,-1.3306704573718937
MMR,PHL,2023,0.278,-1.2801341652915
MMR,PHL,2024,0.2874,-1.2468803053372126
MMR,PHL,2025,0.2794,-1.2751108321592757
MMR,SGP,2010,0.2477,-1.3955369424868231
MMR,SGP,2011,0.2418,-1.4196443408014447
MMR,SGP,2012,0.2658,-1.325011132702992
MMR,SGP,2013,0.2795,-1.274752986386983
MMR,SGP,2014,0.2792,-1.2758269080939195
MMR,SGP,2015,0.3045,-1.1890841918321853
MMR,SGP,2016,0.3194,-1.141311043201225
MMR,SGP,2017,0.3179,-1.14601841106538
MMR,SGP,2018,0.3245,-1.1254697428379923
MMR,SGP,2019,0.2966,-1.2153708492783055
